"Dictionary (Translation on Storefront side)","Dizionario (traduzione dal lato Frontend)"
"Embedded (Translation on Admin side)","Incorporato (traduzione dal lato Admin)"
"Translation Strategy","Strategia traduzione"
"Translations","Traduzioni"
"Translation files.","File di traduzione."
