"MySQL Message Queue Cleanup - all the times are in minutes. Use ""0"" if you want to skip automatic clearance","Pulizia di coda messaggi MySQL - tutti gli orari sono in minuti. Inserire ""0"" se si desidera ignorare la pulizia automatica"
"Retry Messages In Progress After","Tentativi messaggi In corso dopo"
"Successful Messages Lifetime","Durata messaggi di conferma"
"Failed Messages Lifetime","Durata dei messaggi di errore"
"New Messages Lifetime","Durata nuovi messaggi"
